row,space_group,split,split_id
1664,15,test,2
1665,2,test,2
1666,2,train,0
1667,13,train,0
1668,15,train,0
1669,62,train,0
1670,53,val,1
1671,14,val,1
1672,12,train,0
1673,14,train,0
1674,12,train,0
1675,14,train,0
1676,14,train,0
1677,2,train,0
1678,2,train,0
1679,2,train,0
1680,2,train,0
1681,15,train,0
1682,2,test,2
1683,55,train,0
1684,2,train,0
1685,61,train,0
1686,14,train,0
1687,62,train,0
1688,14,train,0
1689,11,train,0
1690,12,train,0
1691,2,train,0
1692,173,train,0
1693,2,train,0
1694,15,val,1
1695,15,train,0
1696,14,train,0
1697,2,train,0
1698,14,train,0
1699,230,train,0
1700,230,train,0
1701,9,train,0
1702,155,train,0
1703,19,train,0
1704,74,val,1
1705,2,train,0
1706,2,val,1
1707,14,train,0
1708,147,train,0
1709,12,train,0
1710,198,val,1
1711,14,train,0
1712,15,train,0
1713,82,train,0
1714,174,train,0
1715,14,train,0
1716,9,train,0
1717,74,train,0
1718,212,train,0
1719,198,train,0
1720,148,train,0
1721,212,train,0
1722,212,train,0
1723,14,train,0
1724,64,train,0
1725,64,train,0
1726,64,train,0
1727,64,train,0
1728,227,train,0
1729,227,val,1
1730,31,train,0
1731,188,train,0
1732,197,train,0
1733,56,train,0
1734,144,train,0
1735,2,train,0
1736,14,train,0
1737,2,test,2
1738,14,train,0
1739,13,train,0
1740,220,test,2
1741,54,train,0
1742,220,train,0
1743,15,train,0
1744,2,train,0
1745,15,train,0
1746,2,train,0
1747,125,train,0
1748,61,train,0
1749,2,train,0
1750,14,test,2
1751,14,train,0
1752,2,train,0
1753,14,train,0
1754,14,train,0
1755,11,train,0
1756,14,test,2
1757,2,train,0
1758,14,train,0
1759,62,train,0
1760,220,train,0
1761,14,test,2
1762,82,train,0
1763,11,train,0
1764,2,train,0
1765,19,train,0
1766,15,train,0
1767,2,train,0
1768,2,train,0
1769,44,train,0
1770,14,train,0
1771,44,train,0
1772,14,train,0
1773,15,train,0
1774,2,train,0
1775,62,train,0
1776,12,train,0
1777,62,train,0
1778,14,train,0
1779,63,train,0
1780,76,train,0
1781,15,test,2
1782,15,train,0
1783,2,train,0
1784,14,train,0
1785,14,train,0
1786,2,train,0
1787,2,train,0
1788,76,train,0
1789,2,train,0
1790,14,train,0
1791,14,train,0
1792,14,train,0
1793,28,train,0
1794,63,train,0
1795,14,train,0
1796,33,train,0
1797,62,val,1
1798,14,train,0
1799,212,train,0
1800,2,val,1
1801,2,train,0
1802,15,train,0
1803,15,train,0
1804,2,val,1
1805,2,train,0
1806,2,train,0
1807,14,train,0
1808,2,train,0
1809,2,train,0
1810,2,val,1
1811,2,train,0
1812,2,train,0
1813,15,val,1
1814,63,train,0
1815,2,train,0
1816,14,train,0
1817,14,test,2
1818,14,train,0
1819,14,train,0
1820,44,train,0
1821,70,train,0
1822,2,val,1
1823,2,train,0
1824,15,train,0
1825,62,train,0
1826,15,train,0
1827,2,train,0
1828,9,train,0
1829,2,train,0
1830,14,train,0
1831,28,train,0
1832,14,val,1
1833,2,train,0
1834,19,train,0
1835,2,train,0
1836,15,train,0
1837,2,train,0
1838,14,train,0
1839,2,train,0
1840,2,val,1
1841,14,train,0
1842,62,train,0
1843,62,train,0
1844,2,val,1
1845,2,train,0
1846,33,test,2
1847,100,train,0
1848,230,train,0
1849,14,train,0
1850,33,val,1
1851,62,train,0
1852,14,val,1
1853,62,train,0
1854,19,val,1
1855,9,test,2
1856,176,test,2
1857,160,train,0
1858,57,train,0
1859,146,train,0
1860,14,val,1
1861,159,train,0
1862,167,train,0
1863,92,train,0
1864,14,train,0
1865,2,train,0
1866,82,train,0
1867,31,train,0
1868,29,train,0
1869,212,train,0
1870,188,test,2
1871,7,train,0
1872,15,val,1
1873,15,train,0
1874,15,train,0
1875,14,train,0
1876,19,test,2
1877,167,train,0
1878,146,train,0
1879,2,train,0
1880,62,train,0
1881,2,test,2
1882,62,train,0
1883,2,train,0
1884,62,val,1
1885,62,train,0
1886,14,train,0
1887,62,train,0
1888,224,train,0
1889,224,train,0
1890,2,val,1
1891,15,train,0
1892,14,train,0
1893,182,train,0
1894,14,train,0
1895,9,train,0
1896,2,train,0
1897,14,train,0
1898,2,train,0
1899,2,train,0
1900,14,train,0
1901,42,train,0
1902,14,train,0
1903,202,train,0
1904,14,train,0
1905,2,val,1
1906,14,train,0
1907,58,train,0
1908,62,train,0
1909,2,train,0
1910,2,train,0
1911,2,train,0
1912,2,val,1
1913,14,train,0
1914,14,train,0
1915,19,train,0
1916,2,train,0
1917,2,train,0
1918,2,train,0
1919,201,train,0
1920,14,train,0
1921,139,train,0
1922,139,test,2
1923,225,train,0
1924,189,train,0
1925,162,train,0
1926,12,train,0
1927,61,train,0
1928,230,test,2
1929,12,train,0
1930,14,train,0
1931,60,train,0
1932,60,train,0
1933,164,train,0
1934,60,train,0
1935,2,train,0
1936,71,train,0
1937,63,train,0
1938,12,train,0
1939,72,train,0
1940,148,train,0
1941,63,train,0
1942,63,train,0
1943,63,train,0
1944,12,train,0
1945,12,train,0
1946,14,train,0
1947,139,train,0
1948,182,train,0
1949,62,train,0
1950,62,test,2
1951,95,train,0
1952,15,train,0
1953,225,train,0
1954,225,train,0
1955,225,train,0
1956,225,train,0
1957,225,test,2
1958,225,train,0
1959,225,train,0
1960,2,train,0
1961,2,train,0
1962,63,train,0
1963,63,train,0
1964,36,train,0
1965,36,train,0
1966,14,train,0
1967,62,train,0
1968,62,train,0
1969,12,train,0
1970,127,train,0
1971,60,train,0
1972,71,train,0
1973,61,train,0
1974,2,train,0
1975,14,val,1
1976,15,train,0
1977,62,train,0
1978,139,train,0
1979,139,train,0
1980,74,train,0
1981,74,train,0
1982,230,train,0
1983,230,train,0
1984,62,test,2
1985,230,val,1
1986,14,train,0
1987,14,test,2
1988,129,train,0
1989,63,test,2
1990,62,train,0
1991,62,val,1
1992,230,train,0
1993,74,test,2
1994,62,train,0
1995,62,train,0
1996,5,test,2
1997,14,train,0
1998,12,train,0
1999,151,train,0
2000,15,test,2
2001,180,train,0
2002,180,train,0
2003,180,val,1
2004,68,train,0
2005,61,test,2
2006,12,train,0
2007,2,train,0
2008,204,val,1
2009,204,train,0
2010,64,train,0
2011,14,train,0
2012,14,train,0
2013,62,train,0
2014,66,train,0
2015,33,val,1
2016,4,train,0
2017,33,train,0
2018,204,val,1
2019,222,train,0
2020,2,train,0
2021,2,test,2
2022,2,train,0
2023,2,train,0
2024,15,train,0
2025,15,train,0
2026,2,train,0
2027,148,train,0
2028,225,val,1
2029,33,test,2
2030,2,test,2
2031,148,train,0
2032,36,train,0
2033,194,train,0
2034,62,val,1
2035,62,test,2
2036,62,train,0
2037,2,train,0
2038,165,train,0
2039,165,train,0
2040,14,test,2
2041,204,test,2
2042,204,train,0
2043,20,train,0
2044,59,train,0
2045,59,train,0
2046,14,train,0
2047,14,train,0
2048,216,train,0
2049,216,train,0
2050,216,train,0
2051,14,train,0
2052,14,train,0
2053,139,val,1
2054,139,train,0
2055,139,train,0
2056,227,train,0
2057,227,train,0
2058,136,train,0
2059,160,train,0
2060,2,train,0
2061,29,train,0
2062,139,test,2
2063,139,train,0
2064,139,val,1
2065,139,test,2
2066,139,train,0
2067,139,train,0
2068,139,val,1
2069,28,train,0
2070,10,train,0
2071,148,train,0
2072,166,train,0
2073,9,val,1
2074,14,train,0
2075,194,train,0
2076,194,train,0
2077,194,train,0
2078,194,val,1
2079,194,train,0
2080,63,train,0
2081,63,train,0
2082,63,train,0
2083,12,train,0
2084,71,train,0
2085,123,val,1
2086,227,test,2
2087,227,train,0
2088,180,test,2
2089,180,train,0
2090,180,train,0
2091,225,train,0
2092,225,train,0
2093,225,train,0
2094,4,train,0
2095,225,val,1
2096,225,train,0
2097,225,train,0
2098,225,train,0
2099,225,val,1
2100,225,train,0
2101,225,train,0
2102,225,train,0
2103,225,train,0
2104,225,train,0
2105,227,val,1
2106,20,train,0
2107,2,train,0
2108,230,train,0
2109,230,train,0
2110,230,train,0
2111,230,train,0
2112,230,test,2
2113,33,test,2
2114,86,train,0
2115,176,val,1
2116,87,val,1
2117,225,train,0
2118,142,train,0
2119,142,train,0
2120,194,train,0
2121,194,val,1
2122,194,train,0
2123,194,train,0
2124,194,test,2
2125,186,train,0
2126,186,train,0
2127,186,train,0
2128,186,train,0
2129,33,train,0
2130,43,train,0
2131,12,train,0
2132,2,train,0
2133,14,train,0
2134,194,train,0
2135,194,train,0
2136,186,train,0
2137,186,train,0
2138,186,train,0
2139,70,train,0
2140,47,test,2
2141,47,train,0
2142,47,train,0
2143,47,train,0
2144,123,train,0
2145,60,train,0
2146,227,train,0
2147,2,train,0
2148,2,train,0
2149,191,train,0
2150,191,val,1
2151,227,train,0
2152,194,train,0
2153,70,train,0
2154,167,train,0
2155,167,train,0
2156,14,train,0
2157,65,train,0
2158,15,train,0
2159,15,test,2
2160,47,train,0
2161,12,train,0
2162,63,train,0
2163,36,train,0
2164,20,train,0
2165,47,test,2
2166,62,train,0
2167,15,train,0
2168,15,test,2
2169,47,train,0
2170,47,train,0
2171,47,test,2
2172,47,train,0
2173,47,train,0
2174,47,train,0
2175,47,train,0
2176,47,train,0
2177,47,train,0
2178,47,train,0
2179,47,train,0
2180,47,train,0
2181,47,train,0
2182,47,train,0
2183,47,train,0
2184,47,train,0
2185,47,test,2
2186,47,train,0
2187,47,test,2
2188,47,train,0
2189,47,train,0
2190,47,train,0
2191,47,train,0
2192,47,val,1
2193,47,train,0
2194,47,train,0
2195,47,train,0
2196,47,train,0
2197,47,train,0
2198,47,train,0
2199,47,train,0
2200,47,val,1
2201,47,train,0
2202,47,test,2
2203,47,train,0
2204,47,test,2
2205,47,train,0
2206,47,train,0
2207,47,train,0
2208,47,train,0
2209,47,train,0
2210,47,val,1
2211,194,test,2
2212,139,train,0
2213,123,train,0
2214,33,train,0
2215,205,train,0
2216,62,train,0
2217,62,test,2
2218,62,train,0
2219,62,val,1
2220,2,train,0
2221,166,train,0
2222,123,train,0
2223,14,val,1
2224,166,train,0
2225,123,train,0
2226,194,test,2
2227,63,train,0
2228,63,train,0
2229,63,train,0
2230,63,train,0
2231,63,train,0
2232,140,train,0
2233,140,val,1
2234,140,test,2
2235,65,train,0
2236,206,train,0
2237,205,train,0
2238,14,train,0
2239,71,train,0
2240,167,val,1
2241,18,train,0
2242,136,train,0
2243,194,train,0
2244,194,train,0
2245,166,test,2
2246,166,train,0
2247,71,train,0
2248,62,train,0
2249,14,train,0
2250,14,train,0
2251,62,train,0
2252,62,test,2
2253,62,test,2
2254,160,train,0
2255,160,train,0
2256,136,train,0
2257,136,val,1
2258,139,train,0
2259,197,train,0
2260,166,train,0
2261,2,train,0
2262,139,train,0
2263,47,test,2
2264,47,train,0
2265,47,train,0
2266,47,train,0
2267,47,train,0
2268,47,train,0
2269,47,train,0
2270,65,train,0
2271,47,train,0
2272,227,train,0
2273,15,val,1
2274,15,train,0
2275,12,train,0
2276,61,train,0
2277,218,test,2
2278,62,train,0
2279,15,val,1
2280,141,train,0
2281,141,train,0
2282,141,train,0
2283,141,train,0
2284,141,train,0
2285,141,train,0
2286,166,train,0
2287,166,val,1
2288,166,test,2
2289,166,train,0
2290,15,train,0
2291,167,train,0
2292,167,test,2
2293,167,train,0
2294,88,train,0
2295,87,train,0
2296,2,train,0
2297,189,test,2
2298,189,train,0
2299,59,train,0
2300,14,val,1
2301,14,val,1
2302,14,train,0
2303,14,train,0
2304,166,train,0
2305,166,train,0
2306,166,train,0
2307,63,train,0
2308,63,train,0
2309,225,train,0
2310,62,train,0
2311,2,train,0
2312,71,test,2
2313,71,val,1
2314,64,train,0
2315,64,train,0
2316,167,train,0
2317,139,train,0
2318,139,train,0
2319,139,train,0
2320,139,train,0
2321,19,train,0
2322,15,train,0
2323,123,train,0
2324,123,train,0
2325,12,train,0
2326,166,train,0
2327,166,train,0
2328,166,train,0
2329,166,train,0
2330,227,train,0
2331,221,test,2
2332,194,train,0
2333,194,train,0
2334,194,train,0
2335,194,test,2
2336,127,train,0
2337,194,train,0
2338,194,train,0
2339,15,train,0
2340,15,train,0
2341,64,train,0
2342,69,train,0
2343,15,val,1
2344,15,train,0
2345,15,train,0
2346,167,train,0
2347,167,train,0
2348,166,train,0
2349,166,val,1
2350,166,train,0
2351,166,train,0
2352,166,train,0
2353,166,train,0
2354,166,train,0
2355,166,val,1
2356,166,test,2
2357,166,test,2
2358,167,val,1
2359,225,train,0
2360,225,train,0
2361,225,val,1
2362,225,train,0
2363,139,train,0
2364,227,train,0
2365,227,train,0
2366,227,train,0
2367,139,test,2
2368,139,train,0
2369,166,train,0
2370,166,train,0
2371,166,val,1
2372,166,test,2
2373,166,train,0
2374,166,train,0
2375,2,train,0
2376,225,train,0
2377,225,train,0
2378,225,train,0
2379,225,train,0
2380,225,train,0
2381,225,train,0
2382,225,train,0
2383,225,train,0
2384,225,train,0
2385,225,train,0
2386,225,train,0
2387,225,train,0
2388,225,test,2
2389,225,train,0
2390,225,train,0
2391,225,test,2
2392,225,train,0
2393,225,test,2
2394,225,train,0
2395,225,train,0
2396,230,val,1
2397,221,test,2
2398,221,test,2
2399,206,train,0
2400,206,train,0
2401,204,test,2
2402,86,train,0
2403,138,train,0
2404,227,train,0
2405,227,train,0
2406,123,train,0
2407,123,test,2
2408,123,train,0
2409,166,train,0
2410,127,train,0
2411,69,train,0
2412,62,train,0
2413,62,train,0
2414,14,test,2
2415,14,train,0
2416,123,train,0
2417,47,train,0
2418,12,train,0
2419,166,train,0
2420,194,train,0
2421,194,train,0
2422,194,train,0
2423,194,train,0
2424,194,train,0
2425,14,val,1
2426,4,val,1
2427,139,test,2
2428,139,train,0
2429,142,train,0
2430,142,train,0
2431,15,test,2
2432,123,train,0
2433,123,train,0
2434,123,train,0
2435,123,train,0
2436,164,train,0
2437,123,train,0
2438,123,train,0
2439,123,train,0
2440,66,train,0
2441,59,train,0
2442,74,train,0
2443,194,val,1
2444,194,train,0
2445,194,train,0
2446,194,train,0
2447,194,train,0
2448,227,test,2
2449,227,train,0
2450,227,train,0
2451,227,train,0
2452,141,train,0
2453,166,test,2
2454,166,train,0
2455,225,train,0
2456,56,train,0
2457,225,train,0
2458,47,train,0
2459,60,train,0
2460,227,train,0
2461,227,train,0
2462,227,train,0
2463,15,train,0
2464,227,test,2
2465,194,train,0
2466,2,test,2
2467,2,train,0
2468,123,train,0
2469,227,train,0
2470,227,train,0
2471,50,train,0
2472,173,val,1
2473,71,train,0
2474,12,train,0
2475,53,train,0
2476,194,train,0
2477,194,val,1
2478,194,train,0
2479,227,train,0
2480,136,train,0
2481,136,train,0
2482,136,train,0
2483,136,train,0
2484,136,test,2
2485,123,val,1
2486,62,train,0
2487,14,train,0
2488,148,train,0
2489,167,train,0
2490,125,train,0
2491,14,train,0
2492,166,val,1
2493,166,train,0
2494,166,train,0
2495,15,train,0
2496,2,train,0
2497,2,train,0
2498,60,train,0
2499,230,val,1
2500,14,train,0
2501,62,train,0
2502,185,val,1
2503,186,train,0
2504,173,train,0
2505,173,train,0
2506,2,train,0
2507,31,val,1
2508,2,test,2
2509,14,train,0
2510,2,train,0
2511,53,val,1
2512,173,train,0
2513,164,train,0
2514,31,train,0
2515,194,train,0
2516,167,val,1
2517,62,train,0
2518,62,val,1
2519,62,train,0
2520,62,train,0
2521,166,train,0
2522,123,train,0
2523,138,train,0
2524,138,train,0
2525,138,train,0
2526,113,train,0
2527,113,train,0
2528,62,train,0
2529,62,train,0
2530,113,test,2
2531,113,train,0
2532,113,train,0
2533,204,train,0
2534,194,val,1
2535,225,test,2
2536,189,train,0
2537,139,train,0
2538,194,test,2
2539,194,test,2
2540,194,train,0
2541,216,train,0
2542,166,train,0
2543,2,train,0
2544,2,train,0
2545,33,train,0
2546,33,train,0
2547,62,train,0
2548,55,train,0
2549,55,test,2
2550,15,train,0
2551,12,train,0
2552,47,train,0
2553,14,train,0
2554,140,train,0
2555,123,val,1
2556,47,test,2
2557,123,train,0
2558,123,train,0
2559,123,train,0
2560,123,train,0
2561,123,val,1
2562,123,train,0
2563,2,train,0
2564,189,train,0
2565,176,train,0
2566,60,train,0
2567,12,train,0
2568,14,train,0
2569,86,test,2
2570,136,train,0
2571,182,train,0
2572,33,train,0
2573,55,val,1
2574,15,train,0
2575,8,train,0
2576,33,train,0
2577,74,test,2
2578,14,train,0
2579,194,test,2
2580,225,train,0
2581,160,val,1
2582,167,train,0
2583,167,train,0
2584,14,test,2
2585,167,train,0
2586,148,test,2
2587,148,train,0
2588,148,train,0
2589,14,train,0
2590,166,test,2
2591,148,train,0
2592,194,train,0
2593,194,test,2
2594,123,train,0
2595,166,val,1
2596,148,test,2
2597,150,train,0
2598,123,train,0
2599,123,train,0
2600,123,train,0
2601,15,train,0
2602,44,train,0
2603,166,train,0
2604,148,test,2
2605,14,train,0
2606,64,test,2
2607,189,train,0
2608,166,train,0
2609,166,train,0
2610,166,train,0
2611,194,train,0
2612,194,test,2
2613,194,train,0
2614,139,train,0
2615,14,train,0
2616,166,train,0
2617,166,train,0
2618,63,val,1
2619,191,test,2
2620,191,train,0
2621,191,train,0
2622,166,train,0
2623,166,val,1
2624,166,train,0
2625,166,train,0
2626,15,train,0
2627,139,train,0
2628,141,train,0
2629,141,train,0
2630,225,train,0
2631,225,train,0
2632,148,train,0
2633,15,train,0
2634,58,train,0
2635,58,train,0
2636,31,train,0
2637,225,train,0
2638,225,train,0
2639,225,train,0
2640,229,train,0
2641,136,train,0
2642,136,train,0
2643,219,train,0
2644,185,train,0
2645,3,train,0
2646,72,train,0
2647,189,test,2
2648,225,train,0
2649,12,test,2
2650,194,test,2
2651,165,train,0
2652,165,train,0
2653,33,train,0
2654,165,test,2
2655,165,train,0
2656,62,train,0
2657,62,train,0
2658,67,train,0
2659,139,train,0
2660,139,train,0
2661,14,test,2
2662,14,test,2
2663,123,train,0
2664,14,train,0
2665,2,train,0
2666,15,train,0
2667,136,val,1
2668,12,train,0
2669,136,train,0
2670,136,train,0
2671,12,train,0
2672,11,train,0
2673,12,train,0
2674,136,train,0
2675,194,train,0
2676,129,train,0
2677,227,train,0
2678,121,train,0
2679,189,train,0
2680,2,test,2
2681,62,train,0
2682,189,train,0
2683,189,train,0
2684,189,train,0
2685,225,train,0
2686,189,train,0
2687,189,train,0
2688,136,train,0
2689,136,train,0
2690,136,train,0
2691,136,train,0
2692,136,train,0
2693,152,train,0
2694,152,train,0
2695,152,test,2
2696,152,train,0
2697,152,train,0
2698,152,train,0
2699,152,train,0
2700,152,val,1
2701,152,train,0
2702,152,train,0
2703,152,train,0
2704,139,train,0
2705,206,train,0
2706,206,train,0
2707,62,train,0
2708,230,train,0
2709,230,train,0
2710,230,test,2
2711,99,train,0
2712,99,train,0
2713,221,train,0
2714,33,train,0
2715,7,train,0
2716,62,test,2
2717,33,train,0
2718,140,test,2
2719,62,train,0
2720,11,train,0
2721,194,train,0
2722,29,train,0
2723,227,train,0
2724,190,train,0
2725,186,train,0
2726,7,train,0
2727,14,test,2
2728,227,train,0
2729,11,train,0
2730,227,train,0
2731,227,train,0
2732,227,train,0
2733,62,test,2
2734,191,train,0
2735,191,train,0
2736,31,train,0
2737,139,train,0
2738,88,train,0
2739,62,val,1
2740,166,train,0
2741,14,train,0
2742,136,train,0
2743,136,train,0
2744,136,train,0
2745,65,train,0
2746,65,train,0
2747,65,train,0
2748,81,train,0
2749,150,test,2
2750,167,val,1
2751,194,train,0
2752,62,train,0
2753,129,val,1
2754,129,train,0
2755,52,train,0
2756,205,train,0
2757,127,train,0
2758,2,train,0
2759,165,train,0
2760,182,train,0
2761,14,val,1
2762,14,test,2
2763,162,val,1
2764,202,train,0
2765,227,train,0
2766,227,test,2
2767,227,test,2
2768,216,train,0
2769,216,train,0
2770,216,train,0
2771,140,train,0
2772,62,train,0
2773,225,train,0
2774,225,train,0
2775,62,test,2
2776,194,val,1
2777,120,train,0
2778,227,train,0
2779,227,train,0
2780,227,train,0
2781,227,train,0
2782,198,test,2
2783,227,train,0
2784,221,train,0
2785,221,train,0
2786,202,train,0
2787,202,train,0
2788,202,test,2
2789,202,train,0
2790,202,train,0
2791,202,val,1
2792,202,train,0
2793,225,train,0
2794,225,train,0
2795,19,train,0
2796,143,train,0
2797,86,train,0
2798,163,train,0
2799,227,train,0
2800,123,val,1
2801,20,train,0
2802,139,train,0
2803,139,train,0
2804,139,train,0
2805,139,train,0
2806,139,train,0
2807,139,train,0
2808,139,train,0
2809,12,train,0
2810,139,train,0
2811,139,train,0
2812,139,train,0
2813,29,train,0
2814,186,train,0
2815,14,train,0
2816,75,val,1
2817,140,train,0
2818,140,train,0
2819,189,train,0
2820,148,train,0
2821,63,train,0
2822,113,train,0
2823,12,train,0
2824,62,train,0
2825,62,train,0
2826,4,train,0
2827,14,train,0
2828,14,train,0
2829,186,train,0
2830,62,train,0
2831,12,train,0
2832,202,test,2
2833,202,train,0
2834,202,train,0
2835,202,test,2
2836,186,test,2
2837,220,train,0
2838,18,train,0
2839,126,train,0
2840,53,val,1
2841,186,train,0
2842,137,train,0
2843,190,train,0
2844,67,train,0
2845,160,val,1
2846,117,train,0
2847,197,val,1
2848,218,train,0
2849,218,train,0
2850,111,test,2
2851,15,train,0
2852,136,train,0
2853,215,train,0
2854,215,train,0
2855,2,train,0
2856,199,train,0
2857,199,train,0
2858,199,train,0
2859,199,train,0
2860,199,train,0
2861,199,train,0
2862,199,val,1
2863,199,train,0
2864,199,train,0
2865,199,train,0
