ID,space_group
1008562,221
1008563,194
1008564,194
1008565,194
1008566,194
1008567,127
1008568,194
1008569,194
1008570,15
1008571,15
1008572,64
1008573,69
1008574,15
1008575,15
1008576,15
1008577,167
1008578,167
1008579,166
1008580,166
1008581,166
1008582,166
1008583,166
1008584,166
1008585,166
1008586,166
1008587,166
1008588,166
1008589,167
1008590,225
1008591,225
1008592,225
1008593,225
1008594,139
1008595,227
1008596,227
1008597,227
1008598,139
1008599,139
1008600,166
1008601,166
1008602,166
1008603,166
1008604,166
1008605,166
1008606,2
1008607,225
1008608,225
1008609,225
1008610,225
1008611,225
1008612,225
1008613,225
1008614,225
1008615,225
1008616,225
1008618,225
1008619,225
1008620,225
1008621,225
1008622,225
1008623,225
1008624,225
1008625,225
1008626,225
1008627,225
1008628,230
1008629,221
1008630,221
1008631,206
1008632,206
1008633,204
1008634,86
1008635,138
1008636,227
1008637,227
1008638,123
1008639,123
1008640,123
1008641,166
1008642,127
1008643,69
1008644,62
1008645,62
1008646,14
1008647,14
1008648,123
1008649,47
1008650,12
1008651,166
1008652,194
1008653,194
1008654,194
1008655,194
1008656,194
1008657,14
1008658,4
1008659,139
1008660,139
1008661,142
1008662,142
1008663,15
1008667,123
1008668,123
1008669,123
1008670,123
1008672,164
1008674,123
1008675,123
1008676,123
1008677,66
1008678,59
1008679,74
1008680,194
1008681,194
1008682,194
1008683,194
1008684,194
1008685,227
1008686,227
1008687,227
1008688,227
1008689,141
1008690,166
1008691,166
1008692,225
1008693,56
1008694,225
1008696,47
1008697,60
1008698,227
1008699,227
1008700,227
1008701,15
1008702,227
1008703,194
1008704,2
1008705,2
1008706,123
1008707,227
1008708,227
1008709,50
1008710,173
1008711,71
1008712,12
1008713,53
1008714,194
1008715,194
1008716,194
1008717,227
1008718,136
1008719,136
1008720,136
1008721,136
1008722,136
1008723,123
1008724,62
1008726,14
1008727,148
1008728,167
1008729,125
1008730,14
1008732,166
1008733,166
1008734,166
1008736,15
1008743,2
1008744,2
1008745,60
1008746,230
1008747,14
1008750,62
1008751,185
1008752,186
1008753,173
1008754,173
1008755,2
1008756,31
1008757,2
1008758,14
1008759,2
1008760,53
1008761,173
1008762,164
1008763,31
1008764,194
1008765,167
1008766,62
1008767,62
1008768,62
1008769,62
1008770,166
1008771,123
1008772,138
1008773,138
1008774,138
1008775,113
1008776,113
1008777,62
1008778,62
1008785,113
1008786,113
1008787,113
1008788,204
1008789,194
1008796,225
1008797,189
1008798,139
1008799,194
1008800,194
1008801,194
1008802,216
1008804,166
1008805,2
1008806,2
1008807,33
1008808,33
1008809,62
1008810,55
1008811,55
1008812,15
1008813,12
1008814,47
1008815,14
1008816,140
1008817,123
1008818,47
1008819,123
1008820,123
1008821,123
1008822,123
1008823,123
1008824,123
1008825,2
1008826,189
1008827,176
1008828,60
1008829,12
1008830,14
1008831,86
1008832,136
1008833,182
1008834,33
1008835,55
1008836,15
1008837,8
1008838,33
1008839,74
1008840,14
1008841,194
1008843,225
1008844,160
1008845,167
1008846,167
1008847,14
1008848,167
1008849,148
1008850,148
1008851,148
1008852,14
1008853,166
1008854,148
1008855,194
1008856,194
1008857,123
1008858,166
1008859,148
1008860,150
1008863,123
1008864,123
1008865,123
1008866,15
1008867,44
1008868,166
1008869,148
1008872,14
1008873,64
1008874,189
1008875,166
1008876,166
1008877,166
1008878,194
1008879,194
1008880,194
1008881,139
1008883,14
1008884,166
1008885,166
1008886,63
1008887,191
1008888,191
1008889,191
1008890,166
1008891,166
1008892,166
1008893,166
1008894,15
1008895,139
1008896,141
1008897,141
1008898,225
1008899,225
1008900,148
1008901,15
1008902,58
1008903,58
1008904,31
1008908,225
1008909,225
1008910,225
1008911,229
1008912,136
1008913,136
1008914,219
1008915,185
1008916,3
1008917,72
1008919,189
1008920,225
1008921,12
1008923,194
1008924,165
1008925,165
1008927,33
1008930,165
1008931,165
1008936,62
1008937,62
1008938,67
1008939,139
1008940,139
1008941,14
1008942,14
1008943,123
1008944,14
1008945,2
1008946,15
1008947,136
1008948,12
1008949,136
1008950,136
1008951,12
1008952,11
1008953,12
1008954,136
1008955,194
1008961,129
1008962,227
1008963,121
1008964,189
1008972,2
1008973,62
1008978,189
1008979,189
1008980,189
1008985,225
1008986,189
1008987,189
1008994,136
1008995,136
1008996,136
1008997,136
1008998,136
1009000,152
1009001,152
1009002,152
1009003,152
1009004,152
1009005,152
1009006,152
1009007,152
1009008,152
1009009,152
1009010,152
1009011,139
1009016,206
1009018,206
1009019,62
1009022,230
1009023,230
1009024,230
1009025,99
1009026,99
1009027,221
1009028,33
1009030,7
1009033,62
1009034,33
1009035,140
1009036,62
1009037,11
1009038,194
1009039,29
1009041,227
1009043,190
1009056,186
1009057,7
1009059,14
1009060,227
1009061,11
1009062,227
1009065,227
1009066,227
1009067,62
1009069,191
1009070,191
1009073,31
1009075,139
1010001,88
1010002,62
1010003,166
1010004,14
1010005,136
1010006,136
1010007,136
1010009,65
1010011,65
1010012,65
1010013,81
1010014,150
1010015,167
1010017,194
1010018,62
1010020,129
1010021,129
1010023,52
1010024,205
1010028,127
1010029,2
1010037,165
1010039,182
1010049,14
1010050,14
1010069,162
1010072,202
1010079,227
1010080,227
1010081,227
1010085,216
1010086,216
1010087,216
1010090,140
1010094,62
1010099,225
1010100,225
1010103,62
1010104,194
1010106,120
1010107,227
1010108,227
1010109,227
1010110,227
1010111,198
1010112,227
1010119,221
1010120,221
1010135,202
1010136,202
1010137,202
1010138,202
1010139,202
1010140,202
1010141,202
1010144,225
1010145,225
1010147,19
1010151,143
1010153,86
1010155,163
1010157,227
1010158,123
1010159,20
1010160,139
1010161,139
1010162,139
1010163,139
1010164,139
1010165,139
1010166,139
1010188,12
1010200,139
1010201,139
1010202,139
1010203,29
1010204,186
1010207,14
1010208,75
1010210,140
1010211,140
1010212,189
1010213,148
1010214,63
1010215,113
1010230,12
1010243,62
1010244,62
1010246,4
1010247,14
1010248,14
1010253,186
1010255,62
1010257,12
1010258,202
1010259,202
1010260,202
1010261,202
1010263,186
1010266,220
1010269,18
1010270,126
1010271,53
1010273,186
1010287,137
1010303,190
1010304,67
1010310,160
1010312,117
1010314,197
1010316,218
1010317,218
1010318,111
1010320,15
1010321,136
1010322,215
1010323,215
1010329,2
1010332,199
1010333,199
1010334,199
1010335,199
1010336,199
1010337,199
1010338,199
1010339,199
1010340,199
1010341,199
1010342,225
1010343,225
1010344,225
1010345,225
1010346,225
1010347,225
1010348,75
1010349,200
1010350,200
1010351,200
1010352,200
1010353,200
1010354,200
1010355,200
1010356,200
1010357,227
1010358,216
1010359,216
1010360,216
1010361,216
1010362,216
1010363,216
1010364,216
1010365,216
1010366,216
1010367,216
1010368,216
1010369,227
1010370,227
1010371,227
1010372,216
1010373,216
1010374,216
1010375,216
1010376,62
1010390,53
1010408,139
1010411,85
1010414,150
1010415,150
1010416,150
1010417,150
1010418,150
1010431,230
1010437,60
1010440,14
1010441,62
1010442,14
1010443,62
1010445,194
1010448,71
1010449,90
1010452,194
1010455,215
1010458,122
1010463,216
1010464,205
1010467,14
1010468,60
1010479,57
1010480,176
1010482,82
1010483,82
1010488,194
1010495,221
1010497,62
1010502,205
1010505,227
1010506,139
1010507,139
1010508,217
1010515,224
1010517,139
1010518,139
1010520,43
1010521,167
1010522,52
1010523,147
1010524,11
1010527,2
1010534,15
1010549,173
1010563,1
1010567,62
1010575,153
1010576,122
1010577,216
1010581,196
1010585,199
1010586,199
1010587,199
1010588,199
1010589,199
1010590,199
1010591,199
1010592,199
1010593,199
1010594,199
1010595,199
1010597,65
1010598,164
1010599,164
1010600,164
1010602,174
1010603,225
1010611,62
1010612,62
1010613,150
1010614,140
1010616,53
1010618,2
1010621,100
1010622,143
1010625,57
1010626,205
1010628,114
1010629,139
1010630,182
1010632,62
1010633,227
1010635,186
1010646,15
1010647,176
1010648,225
1010781,216
1010798,15
1010872,187
1010873,224
1010879,62
1010890,86
1010892,2
1010911,230
1010912,14
1010913,2
1010915,60
1010916,176
1010917,4
1010920,194
1010921,198
1010922,33
1010923,128
1010924,58
1010925,58
1010927,199
1010932,14
1010933,85
1010934,230
1010935,62
1010937,128
1010947,230
1010952,199
1010953,198
1010955,194
1010957,198
1010958,190
1010959,188
1010960,12
1010976,182
1010980,58
1010981,15
1010982,165
1010983,182
1010984,182
1010985,182
1010986,182
1010987,2
1010988,62
1010996,176
1010997,176
1010998,215
1010999,230
1011000,221
1011002,113
1011004,86
1011009,62
1011010,62
1011011,31
1011015,15
1011016,14
1011018,61
1011019,164
1011021,227
1011022,227
1011023,185
1011026,63
1011027,62
1011028,47
1011034,220
1011035,88
1011040,15
1011041,12
1011043,62
1011044,176
1011045,9
1011047,15
1011048,62
1011049,15
1011053,173
1011055,230
1011057,15
1011059,113
1011062,9
1011063,20
1011065,136
1011068,205
1011072,14
1011073,62
1011074,12
1011079,59
1011080,9
1011081,14
1011082,194
1011085,88
1011086,230
1011087,62
1011088,63
1011089,62
1011090,62
1011091,28
1011092,25
1011093,147
1011115,18
1011121,58
1011122,230
1011123,142
1011124,41
1011125,51
1011126,31
1011128,227
1011131,221
1011132,62
1011133,59
1011135,62
1011136,227
1011137,176
1011138,176
1011139,215
1011140,227
1011142,227
1011144,33
1011145,227
1011146,12
1011147,12
1011151,121
1011152,15
1011153,15
1011154,62
1011155,84
1011157,218
1011158,227
1011160,70
1011174,31
1011177,205
1011181,225
1011182,225
1011185,218
1011186,62
1011187,12
1011188,62
1011189,92
1011190,227
1011191,15
1011192,62
1011197,62
1011202,62
1011204,62
1011205,12
1011206,225
1011207,225
1011208,225
1011209,205
1011210,65
1011212,221
1011216,149
1011222,12
1011224,12
1011225,31
1011226,148
1011227,14
1011229,186
1011230,62
1011234,198
1011235,150
1011238,61
1011241,227
1011242,176
1011243,227
1011244,218
1011246,8
1011247,8
1011248,217
1011249,12
1011252,113
1011254,216
1011255,43
1011256,62
1011257,44
1011264,199
1011266,206
1011268,61
1011269,166
1011275,162
1011276,227
1011281,199
1011283,36
1011284,219
1011287,199
1011288,199
1011289,199
1011291,31
1011292,201
1011294,136
1011295,29
1011297,19
1011302,225
1011303,225
1011304,225
1011331,55
1011335,189
1011337,229
1011338,229
1011339,216
1011342,63
1011345,194
1011349,137
1011350,182
1011356,150
1011379,63
1011381,164
1100006,166
1100007,15
1100008,15
1100009,15
1100010,15
1100011,15
1100012,15
1100013,15
1100014,151
1100015,151
1100016,151
1100017,151
1100018,15
1100022,33
1100023,62
1100024,62
1100025,26
1100032,166
1100040,166
1100042,12
1100045,15
1100046,37
1100047,163
1100048,217
1100049,160
1100050,160
1100051,160
1100052,18
1100053,12
1100054,148
1100055,186
1100056,37
1100057,217
1100058,217
1100059,217
1100060,2
1100061,14
1100062,173
1100064,163
1100065,14
1100066,176
1100068,186
1100069,2
1100070,62
1100071,63
1100072,62
1100073,62
1100074,62
1100075,141
1100076,62
1100077,62
1100078,62
1100079,62
1100080,146
1100081,146
1100082,146
1100083,146
1100084,14
1100085,14
1100086,14
1100087,15
1100088,15
1100089,19
1100090,14
1100091,19
1100092,15
1100093,15
1100094,15
1100095,63
1100096,2
1100097,14
1100098,141
1100099,96
1100100,15
1100101,19
1100102,14
1100103,146
1100104,225
1100105,230
1100107,14
1100109,14
1100110,187
1100111,14
1100112,227
1100113,2
1100114,2
1100115,4
1100116,4
1100117,4
1100118,14
1100119,2
1100120,61
1100121,176
1100122,176
1100123,2
1100124,2
1100125,44
1100126,166
1100127,15
1100128,9
1100129,14
1100130,114
1100131,14
1100133,2
1100134,15
1100135,12
1100137,14
1100139,2
1100140,34
1100141,33
1100142,14
1100143,14
1100144,14
1100145,15
1100146,14
1100147,2
1100148,61
1100149,2
1100150,2
1100151,15
1100152,15
1100153,14
1100154,2
1100155,14
1100156,2
1100157,14
1100158,2
1100159,14
1100160,14
1100161,60
1100162,96
1100163,14
1100164,15
1100165,61
1100166,15
1100167,62
1100168,2
1100169,20
1100170,15
1100171,14
1100172,4
1100173,19
1100174,14
1100177,4
1100178,2
1100179,146
1100180,146
1100181,2
1100182,14
1100183,19
1100184,4
1100185,2
1100187,146
1100188,14
1100189,19
1100190,19
1100191,15
1100192,2
1100193,14
1100194,11
1100195,29
1100196,148
1100197,14
1100198,14
1100199,14
1100200,2
1100201,1
1100202,1
1100204,61
1100205,14
1100206,14
1100207,2
1100208,19
1100209,14
1100210,14
1100211,60
1100212,4
1100214,2
1100215,14
1100216,14
1100217,15
1100218,2
1100219,14
1100220,45
1100221,14
1100222,14
1100223,14
1100224,2
1100225,14
1100226,2
1100227,14
1100228,14
1100229,2
1100230,33
1100231,4
1100232,15
1100233,14
1100234,15
1100235,33
1100236,2
1100237,2
1100238,62
1100240,203
1100241,14
1100242,4
1100243,14
1100244,4
1100245,14
1100246,2
1100247,2
1100248,14
1100249,19
1100250,19
1100251,15
1100252,14
1100253,2
1100255,2
1100257,36
1100258,167
1100259,4
1100260,165
1100261,2
1100262,2
1100263,14
1100264,19
1100265,4
1100266,4
1100267,14
1100268,14
1100270,14
1100271,15
1100272,14
1100273,2
1100274,14
1100275,14
1100276,2
1100277,19
1100278,59
1100279,33
1100280,2
1100281,2
1100282,19
1100283,61
1100284,19
1100285,61
1100286,2
1100287,14
1100288,14
1100289,4
1100290,15
1100292,19
1100293,2
1100294,14
1100295,14
1100296,14
1100297,2
1100298,14
1100299,2
1100300,14
1100301,62
1100302,15
1100303,2
1100304,15
1100306,2
1100307,2
1100309,19
1100310,4
1100311,4
1100312,19
1100313,2
1100314,19
1100315,14
1100316,4
1100317,14
1100318,2
1100319,19
1100320,14
1100321,14
1100322,14
1100323,14
1100324,19
1100325,14
1100326,14
1100327,2
1100328,14
1100329,19
1100330,2
1100331,15
1100332,14
1100333,14
1100334,14
1100335,14
1100336,2
1100337,14
1100338,14
1100339,14
1100340,4
1100341,19
1100344,2
1100346,14
1100347,2
1100348,33
1100349,9
1100350,14
1100351,14
1100352,19
1100353,19
1100354,14
1100355,2
1100356,14
1100357,19
1100358,15
1100359,4
1100360,14
1100361,15
1100362,14
1100363,2
1100364,2
1100365,61
1100366,14
1100367,14
1100368,14
1100369,2
1100370,14
1100371,60
1100372,14
1100373,9
1100374,13
1100375,14
1100376,14
1100377,4
1100378,61
1100379,19
1100380,5
1100381,14
1100382,19
1100383,14
1100384,14
1100385,14
1100386,2
1100387,2
1100388,19
1100389,20
1100390,14
1100391,61
1100392,61
1100393,29
1100394,14
1100396,14
1100397,148
1100398,2
1100399,61
1100400,4
1100401,4
1100402,18
1100403,19
1100404,1
1100405,14
1100406,45
1100407,33
1100408,14
1100409,19
1100410,2
1100411,2
1100412,198
1100413,14
1100414,14
1100415,15
1100416,19
1100417,4
1100418,19
1100419,2
1100420,14
1100421,2
1100422,14
1100423,14
1100424,2
1100425,60
1100426,147
1100427,148
1100428,19
1100429,152
1100430,14
1100431,14
1100432,14
1100433,14
1100434,14
1100435,14
1100436,2
1100437,2
1100438,63
1100439,4
1100440,4
1100441,169
1100442,19
1100443,18
1100444,14
1100445,14
1100446,29
1100447,61
1100448,19
1100449,19
1100450,19
1100451,14
1100452,2
1100453,198
1100454,29
1100455,88
1100456,4
1100457,14
1100458,14
1100459,14
1100460,169
1100461,4
1100462,19
1100463,62
1100464,15
1100465,18
1100466,62
1100467,14
1100468,14
1100469,14
1100470,14
1100471,14
1100472,14
1100473,61
1100474,61
1100475,33
1100476,14
1100477,15
1100478,14
1100479,14
1100480,92
1100481,137
1100482,2
1100483,14
1100484,33
1100485,9
1100486,61
1100487,9
1100488,14
1100489,19
1100490,77
1100491,14
1100492,15
1100493,14
1100494,85
1100495,85
1100496,85
1100497,13
1100498,4
1100499,113
